Return,Risk,Weights,Shorts
45.02255506393412,3.2958937222895894,[ 0.64527731 -0.89456942  0.42043621  0.8288559 ],True
16.508609221937203,1.4090978664251965,[ 0.28575181  0.44704304  0.37488492 -0.10767978],True
181.41712539793997,31.455693858393907,[-11.61458253  15.12298274  -7.78250706   5.27410684],True
-4.169957953496996,2.990463792728451,[-0.10489503  2.09510102 -0.82086705 -0.16933895],True
25.54855641702403,1.7538510853804476,[0.30051603 0.2585477  0.14917638 0.2917599 ],True
69.49106704664317,5.457068028476301,[-0.59870106  0.33541597 -0.21940637  1.48269147],True
174.327250499704,56.71865986604426,[  8.3211541   -6.68016983 -18.97336293  18.33237866],True
9.977724407330358,0.8860727224972147,[7.34545702e-01 1.44659386e-01 1.20270822e-01 5.24090822e-04],True
14.476246191364295,1.2963541111031072,[ 0.47905863  0.4562711  -0.11226684  0.17693712],True
-8.564552087968067,4.770464508665756,[ 2.29446057 -0.51363703 -1.96151274  1.18068919],True
63.94890439047299,4.369101880522296,[-0.49564969  0.0610915   0.47450947  0.96004872],True
30.172298596193645,2.057707920148063,[0.26705831 0.16119134 0.164182   0.40756835],True
25.840212863854898,1.8002007531954085,[0.16829286 0.41121048 0.18796743 0.23252923],True
190.91449635720204,16.3585207776333,[-1.70803495 -1.41121927 -0.98641034  5.10566457],True
25.14923931938346,1.921739764428304,[ 0.83513049 -0.64418387  0.60251972  0.20653367],True
7.441316800987128,2.035027930272029,[ 0.26354018  0.61235076  0.67964359 -0.55553454],True
-200.14763461654945,14.899089610048918,[ 5.68112745  2.03386707 -5.38469066 -1.33030386],True
88.91897734912048,6.050831114692619,[-0.61379353 -0.75020899  1.02356843  1.34043409],True
52.14972641105681,3.550643570777918,[-0.31953741  0.21600606  0.36981942  0.73371193],True
27.887764232336465,1.9485282263074322,[0.04405141 0.38384398 0.5002386  0.07186601],True
23.275095778712966,2.049493122219828,[-0.03066242  0.87980675 -0.10362521  0.25448088],True
46.27350334979065,3.1031601848523547,[-0.1601726   0.16635967  0.38826578  0.60554715],True
-13.182676644430664,3.3406171854154576,[ 0.43630358  0.95085274  0.76166973 -1.14882605],True
45.55776509580472,3.022523660828265,[-0.0661369   0.0377108   0.44206696  0.58635913],True
-376.03455605470725,29.617696866961875,[ 2.96752058 11.2105261  -6.20878305 -6.96926363],True
-5.897933420618425,8.078506967757939,[-1.33939229  2.37475575  2.50807273 -2.54343619],True
16.68364344881115,1.6327591966530983,[ 0.6952372  -0.25095227  0.70449476 -0.14877968],True
31.282132731032988,2.0934208792606515,[0.18956167 0.19660755 0.24841314 0.36541763],True
-215.53274764571233,25.30259941305496,[-1.13845252e-03  6.39210754e+00  3.30843701e+00 -8.69940610e+00],True
2.834755251950994,0.913987845126281,[ 0.75331682  0.34219914  0.09047592 -0.18599189],True
48.760316220895966,10.330223317538422,[ 2.58779079 -2.24612539 -2.76888976  3.42722436],True
-10.518629052320819,1.2972003785910193,[ 1.36795662  0.07506793 -0.29862443 -0.14440012],True
16.15191674799043,1.3178724279561074,[ 0.3550721   0.37995073  0.33838819 -0.07341101],True
71.52301471844385,5.174895002967685,[ 0.18795995 -1.12856453  0.58396857  1.35663601],True
15.044580056253286,1.7248850582573874,[ 0.88384163  0.00360549 -0.3649929   0.47754577],True
48.86808762817133,3.2211894262222533,[-0.30548023  0.1805873   0.63237756  0.49251537],True
20.019856516697413,2.1295289146806082,[ 0.26048203  0.72138173 -0.42356821  0.44170445],True
-56.426571606337966,6.46626544326088,[ 0.39470893  3.61888627 -2.35457257 -0.65902262],True
51.57763364588554,3.6787865829314415,[ 0.35943791 -1.04578126  1.21796836  0.46837498],True
-7.421127650046985,4.917947241950836,[ 3.09588212 -1.86211355 -1.41203924  1.17827067],True
21.025344802869242,2.0187945530364364,[ 0.62283509 -0.36896776  0.9085803  -0.16244763],True
75.58537245621292,5.485784236189772,[ 0.31143596 -1.54343489  0.88446153  1.34753739],True
2933.629709536027,239.5809822872361,[-13.50723785 -74.98235045  19.51731764  69.97227066],True
14.128284091054825,2.2470014093767396,[ 0.48006143 -0.0177203   1.00997539 -0.47231652],True
-42.517427869929925,3.4118647703134894,[ 2.42897487 -0.23550727 -0.70891234 -0.48455526],True
21.079070586217913,3.129244472579151,[ 1.92928377 -1.92136208  0.42698155  0.56509676],True
90.09214018643527,7.847510816304509,[-0.84672957  0.30735758 -0.78598188  2.32535386],True
27.063010237533607,1.8937090766866238,[0.23109377 0.32448246 0.10958303 0.33484074],True
-30.918291149167096,2.549834897437749,[ 1.85795634  0.12037758 -0.54265635 -0.43567757],True
29.4168560437846,1.9687682155884776,[0.132821   0.21824822 0.50300896 0.14592182],True
36.24384658281464,2.442095906678504,[ 0.40371992 -0.28048355  0.34846456  0.52829907],True
31.707902446867994,2.1357807806029765,[0.08779039 0.15965003 0.62350202 0.12905756],True
66.77001631537316,5.769040368129041,[ 0.66617987 -1.30637802 -0.17365478  1.81385292],True
-42.06350576047364,4.59474443916405,[ 0.39548097  2.45045097 -0.62271882 -1.22321311],True
7.185690952232697,1.0373479286370593,[ 0.52691809  0.51513023  0.09935732 -0.14140564],True
51.69361869486207,3.885034102366314,[-1.15870813  1.21447403  0.70490285  0.23933125],True
23.63467842574269,41.310436872451454,[ 21.11136746 -26.98473847  -1.48874967   8.36212069],True
24.473371628307973,2.1218464304142506,[ 0.39593307  0.34150001 -0.26856801  0.53113493],True
33.62572524414201,8.723602857906613,[-2.54554401  2.54201667  3.19123082 -2.18770349],True
28.579096651986372,2.796155574755948,[-0.70286907  1.45505838  0.29934952 -0.05153884],True
18.88235391277967,1.5712968083417023,[ 0.12034605  0.65054472  0.25704795 -0.02793872],True
20.855787809326458,2.4936152979982573,[ 0.40491233  0.58908944 -0.62491737  0.6309156 ],True
33.59318333629748,2.3429755728182147,[ 0.60245697 -0.45764488  0.31976114  0.53542676],True
51.11863224229123,3.613182704200135,[ 0.12512596 -0.29949117  0.24767101  0.9266942 ],True
-112.73686503077344,9.890565112587895,[ 0.98075761  3.96798265 -1.1515796  -2.79716067],True
146.83123736280072,10.67733272979342,[-0.41680554 -3.27823447  2.32627702  2.36876299],True
38.71587319147078,2.7397586726093164,[ 0.29772761 -0.49698972  1.01424221  0.1850199 ],True
22.254442629675474,1.4982353081342952,[0.38784863 0.1564316  0.33843308 0.11728669],True
26.64879816468691,2.156293797401163,[-0.165658    0.88357024  0.07932587  0.2027619 ],True
31.48081484642666,2.661331425368368,[ 0.70332522 -0.31616981 -0.18018332  0.79302791],True
-210.1467278374735,16.645203309004835,[ 8.99537211 -2.13152455 -5.38587782 -0.47796974],True
28.072128656495618,1.9871948297636168,[ 0.46724226 -0.28476687  0.71805525  0.09946936],True
21.594846275367374,1.4914120226980592,[0.31663067 0.29679167 0.28001652 0.10656114],True
7.388560132844462,0.8326678365592264,[ 0.8072045   0.18380669 -0.02105449  0.0300433 ],True
57.99700665373662,6.245942493258161,[ 0.92262671 -2.66948187  2.79169522 -0.04484006],True
4.122958388469893,1.0234706369181228,[ 0.60248639  0.58994818 -0.10161502 -0.09081955],True
-8.230914565914748,3.1563198045390806,[ 0.85067376  0.13023083  1.03464942 -1.01555401],True
16.238535332247487,1.2904374860056962,[ 0.35531165  0.40298957  0.27817647 -0.03647769],True
55.012933658193795,3.7899739596085027,[ 0.30372235 -0.94809285  0.93047536  0.71389514],True
28.82595545896998,1.9486591629269476,[0.15299559 0.31805513 0.24832311 0.28062617],True
23.32257922957109,1.5448477488924945,[ 0.49951275 -0.02461216  0.33699755  0.18810186],True
4.2277709120252105,1.656593027423403,[ 0.63957795  0.24082134  0.58662922 -0.46702851],True
40.37884546621297,2.6586350038782363,[ 0.11999851 -0.05572464  0.43091954  0.50480659],True
-2.9419697169076713,1.2721809485898796,[ 0.80133974  0.6668     -0.41944877 -0.04869097],True
28.8423837745378,2.0270857201780985,[0.08067661 0.45415115 0.15707346 0.30809878],True
53.91576158531844,4.056307334207206,[-1.04806125  1.19198163  0.25931611  0.59676351],True
33.64053593819136,2.2413623281860233,[0.19281157 0.1115841  0.27472447 0.42087986],True
60.09968248998442,4.614398933611488,[-1.59669576  1.48001943  0.88322298  0.23345334],True
78.2841535626071,5.606296140747016,[ 0.09998442 -1.69556933  1.7149591   0.88062581],True
23.07234686681311,3.3717216990204193,[-0.41051194  0.77260768  1.34732933 -0.70942507],True
-23.74986628998967,2.4007146143947704,[ 1.13798873  1.0051766  -0.83711097 -0.30605435],True
30.002376462072824,3.6769829572366968,[-0.24549191  1.29971255 -0.86727494  0.8130543 ],True
64.58410255589487,7.771934093783977,[-2.61386224  3.63954621 -1.26098328  1.23529931],True
-4.682405625191143,2.3538168839048033,[ 0.59097588  0.5404334   0.65105111 -0.78246039],True
27.25500604429351,3.1703369269247084,[-0.94348196  1.76862504  0.41355602 -0.23869909],True
-14.094440584939841,22.84022230183103,[-1.79796479  0.36254283  9.17882059 -6.74339864],True
48.9052760624303,3.229212080091774,[-0.27552926  0.16331598  0.57630694  0.53590633],True
27.454080433940913,1.8390798575596383,[0.26007889 0.21974682 0.23563178 0.28454251],True
-5.477643413282985,1.4496435899407618,[ 1.02987358  0.5104116  -0.59747482  0.05718963],True
-82.00909816877862,6.675889712282682,[ 1.49949897  2.61255565 -1.72311184 -1.38894278],True
-14.214178846170247,1.494806044140897,[ 1.39292764  0.1162761  -0.22000897 -0.28919476],True
32.34109628528699,2.2044633037226746,[ 0.43423749 -0.36290421  0.71121583  0.2174509 ],True
11.9629818179205,2.3687820732537466,[ 0.93335421  0.21281954 -0.79553886  0.6493651 ],True
26.859294310022417,1.8524833902786415,[0.09508186 0.41796999 0.33159694 0.15535122],True
26.63340514949492,1.8964905745310312,[0.01693239 0.5253707  0.34182805 0.11586885],True
53.51061032823527,3.660337124666235,[-0.16763788 -0.02314171  0.35758864  0.83319096],True
41.51317333342471,3.72937106487517,[ 0.00818307  0.46645613 -0.51048389  1.03584469],True
-31.726401075601185,4.624039852743422,[ 0.49215255  2.56133773 -1.88900678 -0.1644835 ],True
8.166401996426668,1.3090101243346588,[ 1.25716739 -0.3867149  -0.15548262  0.28503013],True
77.88277278866742,5.450939326275575,[-0.05885914 -1.09192213  0.83621826  1.314563  ],True
23.40828906885463,1.574955274736956,[0.39040424 0.08324512 0.42170176 0.10464888],True
33.15482392184003,2.216888174779723,[ 0.34357901 -0.07790389  0.27678078  0.4575441 ],True
36.249753427288915,2.465986631967421,[-0.09250688  0.40943369  0.2965465   0.3865267 ],True
-6.916732998949021,1.2845666494318475,[ 0.83379847  0.63762585 -0.18159883 -0.28982549],True
43.230804841519586,2.836365833436644,[ 0.09318972 -0.14634004  0.53051404  0.52263629],True
27.408015377681508,1.7951630280875073,[ 0.40374619 -0.02224063  0.35187058  0.26662386],True
41.69566517537592,8.077438179273285,[ 0.8001854  -2.50333853  3.90221173 -1.1990586 ],True
-7.334877620869815,3.4242321629340426,[ 0.40168233  0.71036958  1.02932722 -1.14137913],True
102.91170524504211,11.685717989166768,[-5.48990221  6.12346291 -0.65776522  1.02420451],True
34.64485213824,2.287870944723369,[0.12828872 0.14091038 0.33974344 0.39105746],True
182.22922453516676,23.7501650471857,[-3.45898404  3.34305473 -5.96644552  7.08237483],True
44.30283521749123,3.2121088434416722,[ 0.68134122 -1.00682778  0.61772013  0.70776644],True
75.5362292812668,6.219995882290639,[-2.10161933e+00  2.08557326e+00  3.38345399e-04  1.01570773e+00],True
41.116182091226506,10.914764007361764,[-3.74311021  3.70160713  3.72979697 -2.68829389],True
79.09925463496484,5.57991279687838,[-0.36826359 -1.19697328  1.96490426  0.60033261],True
28.227096137619036,1.887932022543506,[ 0.5530807  -0.25024783  0.35878637  0.33838075],True
-76.69455195528563,6.873665571220146,[ 1.05556268  2.56455325 -0.58625464 -2.03386129],True
-41.34894845594714,4.706470556798869,[ 0.93882754  1.25376382  0.41039777 -1.60298914],True
-15.195504552423087,3.955254021051667,[-0.04026361  1.69704157  0.65540783 -1.3121858 ],True
52.38126690334739,3.746109992126182,[-0.704491    0.7693065   0.27199601  0.66318849],True
43.26699244951459,4.247548285411573,[-1.152444    1.08368335  1.56499764 -0.49623698],True
5.875798673738085,1.7122554528318232,[ 0.37104923  0.58622027  0.51110185 -0.46837135],True
104.31973999339749,7.379507617501151,[-1.71952222  0.46474112  0.60581673  1.64896437],True
29.29794888986561,2.0230182390068414,[0.01647307 0.46583138 0.29959622 0.21809934],True
21.87515461129278,1.902743442479009,[ 0.3652677   0.4441133  -0.23363512  0.42425412],True
6.29994096551445,2.0127396423250796,[ 0.77845076  0.57670743 -0.76989541  0.41473722],True
-2.1705998218164293,1.0909198016236303,[ 0.96794714  0.39703366 -0.36624085  0.00126004],True
53.84840324120683,3.545901452826984,[-0.35396999 -0.0256758   0.92314438  0.45650142],True
22.641634626075422,2.344264478104147,[ 0.40132141  0.4796518  -0.48135309  0.60037987],True
47.81176789864854,3.203527654535604,[-0.308479    0.29250581  0.45381444  0.56215874],True
-27.221017897101728,5.013488107248433,[ 1.79114776 -0.75174191  1.44057983 -1.47998568],True
-3.338924296909908,2.002124849058264,[ 0.54379342  0.64175437  0.47134365 -0.65689145],True
46.42486163869112,6.3175501083293195,[-1.99489799  1.77082354  2.3869975  -1.16292305],True
123.38321862154189,9.577274545668937,[ 0.19817518 -2.8209819   0.94224125  2.68056547],True
7.848129079756663,2.7753764408483947,[ 1.14074645  0.1658338  -1.05381787  0.74723762],True
41.679649209260205,3.1663886160506585,[ 0.02743878  0.25754133 -0.09653922  0.8115591 ],True
16.27482809750249,2.6006944992734,[ 0.68203248  0.43333172 -0.81662477  0.70126057],True
29.760776052560562,2.437812710413974,[ 0.28021155  0.32283191 -0.22450805  0.62146459],True
82.1631162269685,8.887281872202966,[ 1.70580389 -2.93224474 -0.69801425  2.9244551 ],True
57.83134582456909,4.404133116300021,[-1.41877064  1.4457588   0.56137089  0.41164095],True
-2.0553975856036417,4.077396763088407,[ 0.95473695  1.04531461 -1.8394698   0.83941823],True
55.707094614163864,3.730975299256976,[-0.40432032  0.15685008  0.52941599  0.71805425],True
-15.859400318602788,2.8957517435740208,[ 0.17964156  1.93119733 -0.53117924 -0.57965965],True
89.7322076497566,7.182261085030845,[-0.8417699   0.11091888 -0.32035811  2.05120912],True
85.82546544118962,11.10008093076047,[ 0.04108045  0.05772641 -2.69089245  3.59208559],True
-6.084578590417264,1.5998434473812428,[ 0.5979358   1.02029296 -0.39016163 -0.22806714],True
37.31561729043411,5.467724940987637,[ 0.46652604  0.42778421 -1.56727084  1.6729606 ],True
-3.2827181586413317,1.0183773788504853,[ 0.92559078  0.42990642 -0.2341922  -0.12130499],True
35.205342916050945,3.8170990235597024,[ 1.54500709 -1.60063268 -0.08173963  1.13736522],True
28.850571572975248,2.2149155688983013,[ 0.10134667  0.52307106 -0.06830759  0.44388986],True
23.096451582442423,1.6530918310272225,[0.15858085 0.45560348 0.30262345 0.08319222],True
-1067.493938443234,78.45717551659799,[ 13.18925346  23.51088968 -19.52297567 -16.17716747],True
43.89098371621803,2.950803460552878,[-0.26863905  0.36830719  0.42091802  0.47941384],True
-67.36470103152749,6.142136855445564,[ 1.10624245  2.11742753 -0.34300987 -1.88066011],True
5.3582902302159585,2.916738524667544,[-0.08689416  1.0599382   0.87768419 -0.85072823],True
-20.98599438526245,10.795819802705836,[-1.55386191  2.76642948  3.29935478 -3.51192234],True
28.761783710581263,1.953757883507221,[0.18002844 0.30053017 0.20889331 0.31054808],True
198.1664478525396,24.330141507878665,[  5.31394657 -14.85313071   7.79762905   2.7415551 ],True
35.33709688184686,2.314282089944016,[0.19253734 0.00975267 0.39633845 0.40137154],True
